cota cotb p flp ylocal zglobal pt t hit_pdg
-6.09618 -3.33411 0.00051 1 0.00000 -64.10000 0.00025 0.85225 13
0.64202 0.05473 0.00042 1 -0.47500 -64.72500 0.00035 0.85618 13
-0.41098 0.26138 0.00047 1 1.77500 34.97500 0.00044 0.45753 13
2.75232 0.10936 0.00031 1 1.25000 33.72500 0.00011 0.46536 13
0.70384 0.08760 0.00008 1 1.00000 33.45000 0.00007 0.47198 13
0.26679 2.55580 0.00034 1 -6.75000 49.97500 0.00033 0.27196 13
2.83355 -2.45112 0.00025 1 -6.30000 49.90000 0.00017 0.28593 13
0.84868 -3.19222 0.00021 1 -3.82500 -48.85000 0.00020 0.32173 13
0.62312 -0.27028 0.00015 1 2.50000 -44.42500 0.00012 0.26878 -13
2.25036 -1.40759 0.00068 1 -5.50000 -61.82500 0.00041 0.29064 -13
1.82773 7.34796 0.00009 1 -6.50000 39.60000 0.00009 0.28929 13
-1.41439 1.32885 0.00015 1 0.30000 -20.75000 0.00011 2.37974 -13
6.95333 3.36959 0.00017 1 1.60000 -27.62500 0.00008 0.25954 -13
-0.42422 -1.12373 0.00009 1 -3.20000 51.10000 0.00009 0.53372 -13
-0.27460 -0.10880 0.00047 1 -0.40000 -44.35000 0.00046 0.39043 -13
0.55744 0.09062 0.00023 1 -1.32500 -45.05000 0.00020 0.39793 -13
0.55033 -0.12450 0.00080 1 2.37500 -60.07500 0.00070 0.26121 13
-1.86366 -0.46537 0.00019 1 2.62500 -61.70000 0.00010 0.27083 13
0.53225 -0.51813 0.00091 1 1.65000 -40.15000 0.00082 0.28656 13
-0.59728 0.46463 0.00067 1 3.30000 -40.77500 0.00059 0.29694 13
0.10210 -0.04316 0.00071 1 2.00000 -41.22500 0.00070 0.30619 13
0.22214 2.60736 0.00025 1 2.20000 -41.07500 0.00025 0.30824 13
0.53438 -0.16934 0.00047 1 -5.65000 61.92500 0.00042 0.26050 13
-1.93128 -1.84204 0.00025 1 -0.20000 29.37500 0.00018 0.27831 13
0.54545 0.40497 0.00019 1 -0.12500 -65.00000 0.00017 0.41755 -13
0.29754 -0.05701 0.00043 1 -5.30000 63.20000 0.00041 0.25998 13
0.40102 0.23483 0.00047 1 -6.15000 62.95000 0.00044 0.26537 13
-0.91789 -1.26478 0.00018 1 -6.77500 -51.90000 0.00015 0.63735 -13
0.16055 -2.01919 0.00014 1 -7.10000 -51.40000 0.00014 0.65609 -13
-0.14898 0.98835 0.00017 1 1.52500 61.85000 0.00017 0.26311 -13
0.46875 -0.03563 0.00028 1 4.50000 -7.35000 0.00025 3.00024 13
0.30875 3.56432 0.00031 1 -2.87500 45.77500 0.00030 0.31337 13
1.55519 -1.62787 0.00021 1 -3.20000 44.65000 0.00016 0.32389 13
2.38437 0.88125 0.00045 1 -0.45000 -60.62500 0.00022 0.25649 -13
0.84571 -1.03632 0.00060 1 -0.92500 -62.45000 0.00052 0.26957 -13
-1.30069 -0.07458 0.00053 1 -0.85000 -62.55000 0.00032 0.27026 -13
1.26770 0.18739 0.00038 1 -1.40000 -63.40000 0.00024 0.27577 -13
1.60722 3.80955 0.00013 1 -1.35000 -63.47500 0.00012 0.27670 -13
-0.11528 -0.54557 0.00054 1 -5.52500 55.57500 0.00054 0.26237 -13
-0.03029 0.33019 0.00039 1 -6.95000 51.02500 0.00039 0.58150 13
0.80612 -0.46577 0.00053 1 -0.27500 -64.02500 0.00043 0.29649 13
-0.66552 -0.44651 0.00030 1 1.77500 -19.07500 0.00026 0.35768 13
1.19980 1.20094 0.00023 1 -6.07500 -64.45000 0.00019 0.26147 -13
6.82377 0.92325 0.00034 1 -6.32500 -65.00000 0.00007 0.26516 -13
1.52152 -2.96731 0.00011 1 1.30000 -47.30000 0.00010 0.35625 13
-2.88154 -0.52683 0.00106 1 -2.12500 -40.00000 0.00039 0.29514 13
3.06232 -2.81602 0.00060 1 -8.47500 39.57500 0.00042 0.33367 -13
1.99621 -2.16650 0.00016 1 -0.30000 -57.32500 0.00012 2.26178 -13
0.96903 -0.56426 0.00076 1 -0.85000 18.77500 0.00058 0.29144 13
0.04153 1.59318 0.00065 1 -1.90000 19.35000 0.00065 0.29688 13
-5.43371 1.51585 0.00019 1 -5.10000 -25.95000 0.00006 0.27861 -13
1.46283 -0.17247 0.00054 1 4.17500 -2.37500 0.00031 1.59883 13
1.61983 0.66154 0.00015 1 -6.02500 -59.10000 0.00009 0.40812 13
-0.72123 -0.06497 0.00011 1 0.72500 37.32500 0.00009 0.88128 13
1.71691 -1.13520 0.00053 1 1.22500 33.35000 0.00035 0.31456 -13
-0.97039 0.91796 0.00039 1 1.30000 33.17500 0.00032 0.31560 -13
0.03845 0.05207 0.00019 1 0.65000 32.55000 0.00019 0.32356 -13
1.24550 -0.40640 0.00010 1 0.65000 32.55000 0.00007 0.32399 -13
-0.65856 -0.88368 0.00016 1 -6.67500 -62.92500 0.00014 0.33977 13
-0.94387 -0.32642 0.00099 1 3.20000 62.70000 0.00074 0.26330 -13
0.35791 0.16383 0.00079 1 3.47500 63.10000 0.00075 0.26549 -13
-0.40879 -0.01621 0.00077 1 2.15000 64.22500 0.00071 0.27588 -13
0.04188 -0.04324 0.00009 1 -4.60000 -0.15000 0.00009 0.36035 13
0.89030 0.87155 0.00032 1 -6.10000 34.52500 0.00026 0.29657 13
-0.83466 0.73468 0.00008 1 -6.42500 34.22500 0.00007 0.30103 13
0.00877 -0.36006 0.00012 1 4.12500 -50.47500 0.00012 0.32668 -13
0.37925 -0.07557 0.00059 1 -3.87500 37.02500 0.00056 0.32219 -13
-0.68731 -0.37606 0.00033 1 -4.97500 37.05000 0.00028 0.33314 -13
2.14301 2.15119 0.00010 1 -5.02500 36.45000 0.00007 0.34331 -13
0.18021 -0.25411 0.00018 1 0.17500 29.22500 0.00018 0.31188 -13
-0.78063 0.57344 0.00045 1 -2.37500 -63.05000 0.00037 0.53666 -13
1.63154 -0.30679 0.00024 1 -2.75000 -64.55000 0.00013 0.54547 -13
0.49943 -4.40653 0.00006 1 3.02500 60.82500 0.00006 0.40038 -13
4.37778 -0.98970 0.00025 1 -3.17500 -31.65000 0.00008 0.30223 -13
-0.11657 -0.01248 0.00015 1 -0.25000 62.75000 0.00015 0.26503 13
-2.08921 -0.75437 0.00019 1 3.12500 -0.50000 0.00010 0.54087 -13
-0.14881 -0.48599 0.00028 1 -4.25000 0.47500 0.00028 0.50703 -13
-1.26138 2.98065 0.00019 1 -4.27500 0.47500 0.00018 0.50766 -13
-0.32865 -1.65242 0.00054 1 -0.77500 -40.10000 0.00053 0.32349 -13
0.46045 0.78707 0.00034 1 -1.10000 -40.30000 0.00032 0.32520 -13
-3.92586 -3.04929 0.00030 1 -7.87500 53.90000 0.00019 0.25782 13
-1.53670 0.64926 0.00073 1 -4.75000 54.40000 0.00045 0.25741 13
1.47874 1.43586 0.00027 1 -4.07500 56.30000 0.00020 0.26994 13
1.18687 -0.17745 0.00019 1 4.32500 50.10000 0.00013 0.27221 -13
0.84244 0.70235 0.00016 1 0.10000 -0.27500 0.00013 0.27682 13
-0.48186 -2.01656 0.00070 1 -2.37500 23.77500 0.00068 0.34409 -13
0.83366 0.00547 0.00045 1 -1.10000 23.62500 0.00035 0.35204 -13
-1.02694 0.41687 0.00036 1 -2.00000 24.67500 0.00026 0.36172 -13
-1.20743 -0.13511 0.00053 1 1.87500 -59.95000 0.00034 0.25777 -13
1.23673 -0.79996 0.00046 1 1.25000 -61.17500 0.00033 0.26612 -13
-2.12406 7.84010 0.00038 1 1.30000 -61.20000 0.00036 0.26660 -13
0.34193 -0.48436 0.00068 1 -4.70000 41.92500 0.00065 0.42957 13
-0.47391 0.49933 0.00045 1 -5.80000 42.70000 0.00041 0.43710 13
-0.34894 2.09762 0.00035 1 -2.62500 -47.42500 0.00035 0.27787 -13
-1.48662 -1.09787 0.00049 1 -3.97500 13.70000 0.00035 0.35361 -13
2.69435 -0.08765 0.00021 1 -3.95000 13.85000 0.00007 0.35450 -13
0.63313 -0.54128 0.00055 1 -2.25000 -59.72500 0.00048 0.25788 -13
-0.54113 0.74752 0.00051 1 -2.97500 -59.42500 0.00047 0.26203 -13
-0.94467 0.00843 0.00026 1 -0.80000 64.32500 0.00019 1.66472 -13
-1.73636 0.69725 0.00060 1 1.15000 -15.27500 0.00035 1.42602 -13
0.31863 0.37597 0.00040 1 0.42500 59.30000 0.00038 0.49590 13
-0.35301 -0.89379 0.00019 1 -0.02500 60.00000 0.00018 0.50584 13
0.15437 -1.24552 0.00017 1 -3.55000 -40.65000 0.00017 0.34937 -13
-0.16563 -0.27806 0.00059 1 -6.17500 58.47500 0.00058 0.27935 13
-0.88745 -2.14739 0.00074 1 -0.15000 39.60000 0.00069 0.30123 -13
1.73955 1.02379 0.00060 1 0.02500 39.70000 0.00038 0.30199 -13
-0.91471 -1.09289 0.00055 1 -0.72500 40.97500 0.00046 0.31198 -13
0.49496 -0.61329 0.00087 1 2.90000 -62.85000 0.00080 0.26036 13
-0.70933 0.41492 0.00081 1 1.85000 -61.57500 0.00068 0.28107 13
4.89305 2.89279 0.00024 1 -7.02500 1.05000 0.00013 0.73957 -13
-0.37594 -0.54851 0.00014 1 -7.45000 3.25000 0.00013 0.76956 -13
1.06290 -2.79614 0.00021 1 -2.92500 -60.75000 0.00020 0.27225 13
0.68761 0.25140 0.00016 1 -5.05000 -51.45000 0.00013 0.31988 13
0.36932 0.77592 0.00012 1 -1.57500 -64.15000 0.00011 2.30721 -13
-0.10297 -0.37242 0.00033 1 2.92500 -62.65000 0.00033 0.25934 -13
-2.50166 0.06309 0.00075 1 -2.47500 47.35000 0.00028 0.26919 13
-0.70513 1.29199 0.00061 1 -2.32500 47.47500 0.00056 0.27034 13
0.66731 -0.60326 0.00057 1 -2.95000 40.40000 0.00049 0.32867 13
2.61021 1.53156 0.00037 1 -2.97500 40.30000 0.00021 0.32932 13
1.88659 -0.99540 0.00056 1 2.30000 59.85000 0.00034 0.38440 -13
0.60279 -0.10372 0.00037 1 1.50000 25.82500 0.00032 0.34135 13
-0.02565 0.96836 0.00026 1 -7.77500 -2.87500 0.00026 1.74867 -13
0.36350 -2.68885 0.00053 1 -1.27500 -32.40000 0.00053 0.26645 13
-0.82008 -1.32377 0.00067 1 -2.20000 -61.05000 0.00060 0.27442 -13
-0.14201 0.41129 0.00043 1 -2.02500 -60.80000 0.00043 0.27634 -13
-0.78377 -7.48229 0.00019 1 -2.60000 -61.10000 0.00018 0.28631 -13
-1.55984 -0.61980 0.00016 1 -3.10000 -60.70000 0.00009 0.29372 -13
3.96536 -1.02828 0.00053 1 -6.10000 52.57500 0.00018 0.63105 13
